"timestamp","measured_position","measured_position","measured_position","measured_position","measured_position","measured_position"
1628257088.21537,1.28732597827911,-2.17104369798769,1.84972381591797,-2.82442361513247,-1.35334903398623,0.000107858024421
1628257088.22353,1.28660726547241,-2.1693905035602,1.84778356552124,-2.82437545457949,-1.3528097311603,0.000143810699228
1628257088.23174,1.28587698936462,-2.16766482988466,1.84580755233765,-2.82417184511294,-1.35226995149721,0.000167779158801
1628257088.23971,1.28511047363281,-2.16589194933047,1.84379529953003,-2.82417184511294,-1.35167009035219,0.000119842254207
1628257088.24783,1.28439176082611,-2.16420251527895,1.84180784225464,-2.82407600084414,-1.35113078752627,0.000119842254207
1628257088.25588,1.28368508815765,-2.16254932085146,1.83981990814209,-2.82393247285952,-1.35061532655825,0.000155794929015
1628257088.2644,1.28288280963898,-2.16082364717592,1.83787965774536,-2.82388431230654,-1.35005170503725,0.000155794929015
1628257088.27205,1.28220009803772,-2.15916997591128,1.83589172363281,-2.82374078432192,-1.34950000444521,0.000143810699228
1628257088.28021,1.28140950202942,-2.15746909776797,1.83393955230713,-2.82362062135805,-1.34898406664004,0.000131826483994
1628257088.28826,1.28066694736481,-2.15577966371645,1.83185577392578,-2.8236087004291,-1.34842044511904,0.000131826483994
1628257088.29627,1.27992463111877,-2.15412646928896,1.82980823516846,-2.82344085374941,-1.34786922136416,0.000131826483994
1628257088.3044,1.27917003631592,-2.15238839784731,1.82777214050293,-2.82341653505434,-1.34729320207705,0.000155794929015
1628257088.31235,1.27840340137482,-2.15072328249087,1.82577228546143,-2.82328492799868,-1.34680110612978,0.000155794929015
1628257088.32057,1.27766072750092,-2.14898616472353,1.82378435134888,-2.82316524187197,-1.34621364275088,0.000167779158801
1628257088.32854,1.27689445018768,-2.14732057252993,1.8217248916626,-2.82317716280092,-1.34566194215883,0.000167779158801
1628257088.3368,1.27615177631378,-2.14563113847841,1.819664478302,-2.82297355333437,-1.34515840211977,0.000167779158801
1628257088.34474,1.27540922164917,-2.14395362535586,1.81765270233154,-2.82300931612124,-1.34465438524355,0.000191747603822
1628257088.35292,1.27465450763702,-2.14221603075136,1.8156886100769,-2.8228533903705,-1.3440788427936,0.000191747603822
1628257088.36083,1.27393555641174,-2.14058715501894,1.81376028060913,-2.8227337042438,-1.3435757795917,0.000203731833608
1628257088.36894,1.27315759658813,-2.13887387910952,1.81184434890747,-2.8227337042438,-1.34296399751772,0.000215716048842
1628257088.37699,1.27247452735901,-2.13713628450503,1.80982065200806,-2.82261401811709,-1.34242421785464,0.000203731833608
1628257088.38528,1.27174389362335,-2.13539868990053,1.80786848068237,-2.82250577608217,-1.34192067781557,0.000179763374035
1628257088.39315,1.27102518081665,-2.13372117677797,1.80585622787476,-2.82243425050844,-1.34144097963442,0.000215716048842
1628257088.40137,1.27029490470886,-2.13199645677675,1.8038444519043,-2.82232600847353,-1.34086543718447,0.000179763374035
1628257088.4094,1.26951634883881,-2.13029462495913,1.80190467834473,-2.82230216661562,-1.34030181566347,0.000215716048842
1628257088.41748,1.26878559589386,-2.12859326997866,1.79988098144531,-2.82214624086489,-1.33970195451845,0.000179763374035
1628257088.42552,1.26804304122925,-2.12690383592714,1.79789257049561,-2.82212239900698,-1.33915025392641,0.000179763374035
1628257088.43363,1.26722884178162,-2.1252501646625,1.79586887359619,-2.82207471529116,-1.33865863481631,0.000215716048842
1628257088.44165,1.26652216911316,-2.12356120744814,1.79378461837769,-2.82189447084536,-1.33813125291933,0.000203731833608
1628257088.4498,1.26569557189941,-2.12188321748842,1.7917366027832,-2.82187062898745,-1.33756763139834,0.000215716048842
1628257088.4578,1.2650009393692,-2.12018186250796,1.7897367477417,-2.82182246843447,-1.33702785173525,0.000191747603822
1628257088.4659,1.26421070098877,-2.11852866808047,1.78774881362915,-2.82161885896792,-1.33640367189516,0.000203731833608
1628257088.47396,1.26344406604767,-2.1169231573688,1.78580856323242,-2.82166654268374,-1.33581668535341,0.000155794929015
1628257088.48204,1.26270139217377,-2.11519748369326,1.78382062911987,-2.82149869600405,-1.33532506624331,0.000179763374035
1628257088.49027,1.26203072071075,-2.11349612871279,1.78183269500732,-2.82143909135927,-1.33478528658022,0.000203731833608
